phase,year,all_corn,plant_date,plant_day,plot,plot_num,plot_dir,rotation,corn,crop,variety,yield_bush,yield_ton,damage,treated,treatment,notes,,measured_yield
5,1999,FALSE,36291,131,4SA,4,SW,2,TRUE,C,Pioneer 3335,211.7,NA,NA,TRUE,LNPK,NA,6356.859856,15701.44384
5,1999,FALSE,36291,131,4SB,4,SW,2,TRUE,C,Pioneer 3335,226.3,NA,NA,TRUE,LNPK,NA,6795.263984,16784.30204
5,1999,FALSE,36291,131,4SC,4,SE,2,TRUE,C,Pioneer 3335,135.8,NA,NA,TRUE,MLP,NA,4077.758944,10072.06459
5,1999,FALSE,36291,131,4SD,4,SE,2,TRUE,C,Pioneer 3335,117.5,NA,NA,TRUE,MLP,NA,3528.2524,8714.783428
5,1999,FALSE,NA,NA,5NA,5,NW,3,FALSE,H,NA,NA,NA,NA,FALSE,none,NA,#VALUE!,#VALUE!
5,1999,FALSE,NA,NA,5NB,5,NW,3,FALSE,H,NA,NA,NA,NA,TRUE,LNPK,NA,#VALUE!,#VALUE!
5,1999,FALSE,NA,NA,5NC,5,NE,3,FALSE,H,NA,NA,NA,NA,FALSE,none,NA,#VALUE!,#VALUE!
5,1999,FALSE,NA,NA,5ND,5,NE,3,FALSE,H,NA,NA,NA,NA,FALSE,none,NA,#VALUE!,#VALUE!
5,1999,FALSE,NA,NA,5SA,5,SW,3,FALSE,H,NA,NA,NA,NA,TRUE,LNPK,NA,#VALUE!,#VALUE!
5,1999,FALSE,NA,NA,5SB,5,SW,3,FALSE,H,NA,NA,NA,NA,TRUE,LNPK,NA,#VALUE!,#VALUE!
5,1999,FALSE,NA,NA,5SC,5,SE,3,FALSE,H,NA,NA,NA,NA,TRUE,MLP,NA,#VALUE!,#VALUE!
5,1999,FALSE,NA,NA,5SD,5,SE,3,FALSE,H,NA,NA,NA,NA,TRUE,MLP,NA,#VALUE!,#VALUE!
5,2000,FALSE,36652,126,3NA,3,NW,1,TRUE,CC,Pioneer 34B23,50.1,NA,NA,FALSE,none,NA,1504.386768,3715.835317
5,2000,FALSE,36652,126,3NB,3,NW,1,TRUE,CC,Pioneer 34B23,157.8,NA,NA,TRUE,LNPK,NA,4738.367904,11703.76872
5,2000,FALSE,36652,126,3NC,3,NE,1,TRUE,CC,Pioneer 34B23,60.9,NA,NA,FALSE,none,NA,1828.685712,4516.853709
5,2000,FALSE,36652,126,3ND,3,NE,1,TRUE,CC,Pioneer 34B23,62.4,NA,NA,FALSE,none,NA,1873.727232,4628.106263
5,2000,FALSE,36652,126,3SA,3,SW,1,TRUE,CC,Pioneer 34B23,149.8,NA,NA,TRUE,LNPK,NA,4498.146464,11110.42177
5,2000,FALSE,36652,126,3SB,3,SW,1,TRUE,CC,Pioneer 34B23,169.5,NA,NA,TRUE,LNPK,NA,5089.69176,12571.53865
5,2000,FALSE,36652,126,3SC,3,SE,1,TRUE,CC,Pioneer 34B23,126.7,NA,NA,TRUE,MLP,NA,3804.507056,9397.132428
5,2000,FALSE,36652,126,3SD,3,SE,1,TRUE,CC,Pioneer 34B23,97,NA,NA,TRUE,MLP,NA,2912.68496,7194.331851
5,2000,FALSE,36652,126,4NA,4,NW,2,FALSE,S,Pioneer 94B01,34.1,NA,NA,FALSE,none,NA,1023.943888,2529.141403
5,2000,FALSE,36652,126,4NB,4,NW,2,FALSE,S,Pioneer 94B01,44.5,NA,NA,TRUE,LNPK,NA,1336.23176,3300.492447
5,2000,FALSE,36652,126,4NC,4,NE,2,FALSE,S,Pioneer 94B01,35.9,NA,NA,FALSE,none,NA,1077.993712,2662.644469
5,2000,FALSE,36652,126,4ND,4,NE,2,FALSE,S,Pioneer 94B01,33.3,NA,NA,FALSE,none,NA,999.921744,2469.806708
5,2000,FALSE,36652,126,4SA,4,SW,2,FALSE,S,Pioneer 94B01,44.3,NA,NA,TRUE,LNPK,NA,1330.226224,3285.658773
5,2000,FALSE,36652,126,4SB,4,SW,2,FALSE,S,Pioneer 94B01,45.75,NA,NA,TRUE,LNPK,NA,1373.76636,3393.202909
5,2000,FALSE,36652,126,4SC,4,SE,2,FALSE,S,Pioneer 94B01,42.8,NA,NA,TRUE,MLP,NA,1285.184704,3174.406219
5,2000,FALSE,36652,126,4SD,4,SE,2,FALSE,S,Pioneer 94B01,42.9,NA,NA,TRUE,MLP,NA,1288.187472,3181.823056
5,2000,FALSE,36652,126,5NA,5,NW,3,TRUE,C,Pioneer 34B23,145.2,NA,NA,FALSE,none,NA,4360.019136,10769.24727
5,2000,FALSE,36652,126,5NB,5,NW,3,TRUE,C,Pioneer 34B23,197.1,NA,NA,TRUE,LNPK,NA,5918.455728,14618.58565
5,2000,FALSE,36652,126,5NC,5,NE,3,TRUE,C,Pioneer 34B23,120.1,NA,NA,FALSE,none,NA,3606.324368,8907.621189
5,2000,FALSE,36652,126,5ND,5,NE,3,TRUE,C,Pioneer 34B23,170.3,NA,NA,FALSE,none,NA,5113.713904,12630.87334
5,2000,FALSE,36652,126,5SA,5,SW,3,TRUE,C,Pioneer 34B23,200.4,NA,NA,TRUE,LNPK,NA,6017.547072,14863.34127
5,2000,FALSE,36652,126,5SB,5,SW,3,TRUE,C,Pioneer 34B23,203.3,NA,NA,TRUE,LNPK,NA,6104.627344,15078.42954
5,2000,FALSE,36652,126,5SC,5,SE,3,TRUE,C,Pioneer 34B23,193,NA,NA,TRUE,MLP,NA,5795.34224,14314.49533
5,2000,FALSE,36652,126,5SD,5,SE,3,TRUE,C,Pioneer 34B23,185.9,NA,NA,TRUE,MLP,NA,5582.145712,13787.89991
5,2001,FALSE,37008,117,3NA,3,NW,1,TRUE,CC,Pioneer 34R07,41.1,NA,NA,FALSE,none,NA,1234.137648,3048.319991
5,2001,FALSE,37008,117,3NB,3,NW,1,TRUE,CC,Pioneer 34R07,162.5,NA,NA,TRUE,LNPK,NA,4879.498,12052.36006
5,2001,FALSE,37008,117,3NC,3,NE,1,TRUE,CC,Pioneer 34R07,47.7,NA,NA,FALSE,none,NA,1432.320336,3537.83123
5,2001,FALSE,37008,117,3ND,3,NE,1,TRUE,CC,Pioneer 34R07,55.1,NA,NA,FALSE,none,NA,1654.525168,4086.677165
5,2001,FALSE,37008,117,3SA,3,SW,1,TRUE,CC,Pioneer 34R07,119.3,NA,NA,TRUE,LNPK,NA,3582.302224,8848.286493
5,2001,FALSE,37008,117,3SB,3,SW,1,TRUE,CC,Pioneer 34R07,173.7,NA,NA,TRUE,LNPK,NA,5215.808016,12883.0458
5,2001,FALSE,37008,117,3SC,3,SE,1,TRUE,CC,Pioneer 34R07,80.21,NA,NA,TRUE,MLP,NA,2408.520213,5949.044926
5,2001,FALSE,37008,117,3SD,3,SE,1,TRUE,CC,Pioneer 34R07,71.96,NA,NA,TRUE,MLP,NA,2160.791853,5337.155876
5,2001,FALSE,37008,117,4NA,4,NW,2,TRUE,C,Pioneer 34R07,103.52,NA,NA,FALSE,none,NA,3108.465434,7677.909621
5,2001,FALSE,37008,117,4NB,4,NW,2,TRUE,C,Pioneer 34R07,180.9,NA,NA,TRUE,LNPK,NA,5432.007312,13417.05806
5,2001,FALSE,37008,117,4NC,4,NE,2,TRUE,C,Pioneer 34R07,89.9,NA,NA,FALSE,none,NA,2699.488432,6667.736427
5,2001,FALSE,37008,117,4ND,4,NE,2,TRUE,C,Pioneer 34R07,117.2,NA,NA,FALSE,none,NA,3519.244096,8692.532917
5,2001,FALSE,37008,117,4SA,4,SW,2,TRUE,C,Pioneer 34R07,160,NA,NA,TRUE,LNPK,NA,4804.4288,11866.93914
5,2001,FALSE,37008,117,4SB,4,SW,2,TRUE,C,Pioneer 34R07,163.6,NA,NA,TRUE,LNPK,NA,4912.528448,12133.94527
5,2001,FALSE,37008,117,4SC,4,SE,2,TRUE,C,Pioneer 34R07,145.8,NA,NA,TRUE,MLP,NA,4378.035744,10813.74829
5,2001,FALSE,37008,117,4SD,4,SE,2,TRUE,C,Pioneer 34R07,153.1,NA,NA,TRUE,MLP,NA,4597.237808,11355.17739
5,2001,FALSE,36977,86,5NA,5,NW,3,FALSE,O,Blaze,63.69125,NA,NA,FALSE,none,NA,1912.500474,4723.87617
5,2001,FALSE,36977,86,5NB,5,NW,3,FALSE,O,Blaze,106.14,NA,NA,TRUE,LNPK,NA,3187.137955,7872.230749
5,2001,FALSE,36977,86,5NC,5,NE,3,FALSE,O,Blaze,87.5075,NA,NA,FALSE,none,NA,2627.647208,6490.288603
5,2001,FALSE,36977,86,5ND,5,NE,3,FALSE,O,Blaze,66.265,NA,NA,FALSE,none,NA,1989.784215,4914.767012
5,2001,FALSE,36977,86,5SA,5,SW,3,FALSE,O,Blaze,105.0525,NA,NA,TRUE,LNPK,NA,3154.482853,7791.572647
5,2001,FALSE,36977,86,5SB,5,SW,3,FALSE,O,Blaze,107.91625,NA,NA,TRUE,LNPK,NA,3240.474622,8003.972316
5,2001,FALSE,36977,86,5SC,5,SE,3,FALSE,O,Blaze,125.2075,NA,NA,TRUE,MLP,NA,3759.690744,9286.436137
5,2001,FALSE,36977,86,5SD,5,SE,3,FALSE,O,Blaze,105.0525,NA,NA,TRUE,MLP,NA,3154.482853,7791.572647
5,2002,FALSE,37372,116,3NA,3,NW,1,TRUE,CC,Pioneer 33Y09,36.2,NA,NA,FALSE,none,NA,1087.002016,2684.89498
5,2002,FALSE,37372,116,3NB,3,NW,1,TRUE,CC,Pioneer 33Y09,146.5,NA,NA,TRUE,LNPK,NA,4399.05512,10865.66615
5,2002,FALSE,37372,116,3NC,3,NE,1,TRUE,CC,Pioneer 33Y09,47.6,NA,NA,FALSE,none,NA,1429.317568,3530.414393
5,2002,FALSE,37372,116,3ND,3,NE,1,TRUE,CC,Pioneer 33Y09,55.8,NA,NA,FALSE,none,NA,1675.544544,4138.595024
5,2002,FALSE,37372,116,3SA,3,SW,1,TRUE,CC,Pioneer 33Y09,128.6,NA,NA,TRUE,LNPK,NA,3861.559648,9538.052331
5,2002,FALSE,37372,116,3SB,3,SW,1,TRUE,CC,Pioneer 33Y09,153.7,NA,NA,TRUE,LNPK,NA,4615.254416,11399.67841
5,2002,FALSE,37372,116,3SC,3,SE,1,TRUE,CC,Pioneer 33Y09,98.8,NA,NA,TRUE,MLP,NA,2966.734784,7327.834916
5,2002,FALSE,37372,116,3SD,3,SE,1,TRUE,CC,Pioneer 33Y09,66.5,NA,NA,TRUE,MLP,NA,1996.84072,4932.196578
5,2002,FALSE,37372,116,4NA,4,NW,2,FALSE,S,Asgrow 3302,18,NA,NA,FALSE,none,NA,540.49824,1335.030653
5,2002,FALSE,37372,116,4NB,4,NW,2,FALSE,S,Asgrow 3302,32.9,NA,NA,TRUE,LNPK,NA,987.910672,2440.13936
5,2002,FALSE,37372,116,4NC,4,NE,2,FALSE,S,Asgrow 3302,18.1,NA,NA,FALSE,none,NA,543.501008,1342.44749
5,2002,FALSE,37372,116,4ND,4,NE,2,FALSE,S,Asgrow 3302,17.2,NA,NA,FALSE,none,NA,516.476096,1275.695957
5,2002,FALSE,37372,116,4SA,4,SW,2,FALSE,S,Asgrow 3302,30.7,NA,NA,TRUE,LNPK,NA,921.849776,2276.968947
5,2002,FALSE,37372,116,4SB,4,SW,2,FALSE,S,Asgrow 3302,36.1,NA,NA,TRUE,LNPK,NA,1083.999248,2677.478143
5,2002,FALSE,37372,116,4SC,4,SE,2,FALSE,S,Asgrow 3302,35.5,NA,NA,TRUE,MLP,NA,1065.98264,2632.977121
5,2002,FALSE,37372,116,4SD,4,SE,2,FALSE,S,Asgrow 3302,30.7,NA,NA,TRUE,MLP,NA,921.849776,2276.968947
5,2002,FALSE,NA,NA,5NA,5,NW,3,FALSE,H,NA,NA,2.23,NA,FALSE,none,NA,#VALUE!,#VALUE!
5,2002,FALSE,NA,NA,5NB,5,NW,3,FALSE,H,NA,NA,4.48,NA,TRUE,LNPK,NA,#VALUE!,#VALUE!
5,2002,FALSE,NA,NA,5NC,5,NE,3,FALSE,H,NA,NA,NA,NA,FALSE,none,NA,#VALUE!,#VALUE!
5,2002,FALSE,NA,NA,5ND,5,NE,3,FALSE,H,NA,NA,NA,NA,FALSE,none,NA,#VALUE!,#VALUE!
5,2002,FALSE,NA,NA,5SA,5,SW,3,FALSE,H,NA,NA,4.34,NA,TRUE,LNPK,NA,#VALUE!,#VALUE!
5,2002,FALSE,NA,NA,5SB,5,SW,3,FALSE,H,NA,NA,5.35,NA,TRUE,LNPK,NA,#VALUE!,#VALUE!
5,2002,FALSE,NA,NA,5SC,5,SE,3,FALSE,H,NA,NA,4.67,NA,TRUE,MLP,NA,#VALUE!,#VALUE!
5,2002,FALSE,NA,NA,5SD,5,SE,3,FALSE,H,NA,NA,NA,NA,TRUE,MLP,NA,#VALUE!,#VALUE!
5,2003,TRUE,37739,118,3NA,3,NW,1,TRUE,CC,Pioneer 33P67,55,NA,NA,FALSE,none,NA,1651.5224,4079.260328
5,2003,TRUE,37739,118,3NB,3,NW,1,TRUE,CC,Pioneer 33P67,169.8,NA,NA,TRUE,LNPK,NA,5098.700064,12593.78916
5,2003,TRUE,37739,118,3NC,3,NE,1,TRUE,CC,Pioneer 33P67,70.8,NA,NA,FALSE,none,NA,2125.959744,5251.120568
5,2003,TRUE,37739,118,3ND,3,NE,1,TRUE,CC,Pioneer 33P67,63.1,NA,NA,FALSE,none,NA,1894.746608,4680.024122
5,2003,TRUE,37739,118,3SA,3,SW,1,TRUE,CC,Pioneer 33P67,166.9,NA,NA,TRUE,LNPK,NA,5011.619792,12378.70089
5,2003,TRUE,37739,118,3SB,3,SW,1,TRUE,CC,Pioneer 33P67,213.6,NA,NA,TRUE,LNPK,NA,6413.912448,15842.36375
5,2003,TRUE,37739,118,3SC,3,SE,1,TRUE,CC,Pioneer 33P67,106.5,NA,NA,TRUE,MLP,NA,3197.94792,7898.931362
5,2003,TRUE,37739,118,3SD,3,SE,1,TRUE,CC,Pioneer 33P67,82,NA,NA,TRUE,MLP,NA,2462.26976,6081.806307
5,2003,TRUE,37739,118,4NA,4,NW,2,TRUE,C,Pioneer 33P67,108.1,NA,NA,FALSE,none,NA,3245.992208,8017.600754
5,2003,TRUE,37739,118,4NB,4,NW,2,TRUE,C,Pioneer 33P67,206.2,NA,NA,TRUE,LNPK,NA,6191.707616,15293.51781
5,2003,TRUE,37739,118,4NC,4,NE,2,TRUE,C,Pioneer 33P67,109.7,NA,NA,FALSE,none,NA,3294.036496,8136.270145
5,2003,TRUE,37739,118,4ND,4,NE,2,TRUE,C,Pioneer 33P67,99.7,NA,NA,FALSE,none,NA,2993.759696,7394.586449
5,2003,TRUE,37739,118,4SA,4,SW,2,TRUE,C,Pioneer 33P67,204.1,NA,NA,TRUE,LNPK,NA,6128.649488,15137.76424
5,2003,TRUE,37739,118,4SB,4,SW,2,TRUE,C,Pioneer 33P67,207.4,NA,NA,TRUE,LNPK,NA,6227.740832,15382.51986
5,2003,TRUE,37739,118,4SC,4,SE,2,TRUE,C,Pioneer 33P67,166.2,NA,NA,TRUE,MLP,NA,4990.600416,12326.78303
5,2003,TRUE,37739,118,4SD,4,SE,2,TRUE,C,Pioneer 33P67,149.2,NA,NA,TRUE,MLP,NA,4480.129856,11065.92074
5,2003,TRUE,37739,118,5NA,5,NW,3,TRUE,C,Pioneer 33P67,145.3,NA,NA,FALSE,none,treatment amount present for untreated plot,4363.021904,10776.6641
5,2003,TRUE,37739,118,5NB,5,NW,3,TRUE,C,Pioneer 33P67,260.8,NA,NA,TRUE,LNPK,NA,7831.218944,19343.11079
5,2003,TRUE,37739,118,5NC,5,NE,3,TRUE,C,Pioneer 33P67,186.2,NA,NA,FALSE,none,NA,5591.154016,13810.15042
5,2003,TRUE,37739,118,5ND,5,NE,3,TRUE,C,Pioneer 33P67,182.9,NA,NA,FALSE,none,treatment amount present for untreated plot,5492.062672,13565.3948
5,2003,TRUE,37739,118,5SA,5,SW,3,TRUE,C,Pioneer 33P67,218.8,NA,NA,TRUE,LNPK,NA,6570.056384,16228.03927
5,2003,TRUE,37739,118,5SB,5,SW,3,TRUE,C,Pioneer 33P67,253.3,NA,NA,TRUE,LNPK,NA,7606.011344,18786.84802
5,2003,TRUE,37739,118,5SC,5,SE,3,TRUE,C,Pioneer 33P67,264.8,NA,NA,TRUE,MLP,NA,7951.329664,19639.78427
5,2003,TRUE,37739,118,5SD,5,SE,3,TRUE,C,Pioneer 33P67,229.23,NA,NA,TRUE,MLP,NA,6883.245086,17001.61536
5,2004,FALSE,38111,124,3NA,3,NW,1,TRUE,CC,Pioneer 33P67,42.1,NA,NA,FALSE,none,NA,1264.165328,3122.48836
5,2004,FALSE,38111,124,3NB,3,NW,1,TRUE,CC,Pioneer 33P67,161.4,NA,NA,TRUE,LNPK,NA,4846.467552,11970.77485
5,2004,FALSE,38111,124,3NC,3,NE,1,TRUE,CC,Pioneer 33P67,44.4,NA,NA,FALSE,none,NA,1333.228992,3293.07561
5,2004,FALSE,38111,124,3ND,3,NE,1,TRUE,CC,Pioneer 33P67,38.5,NA,NA,FALSE,none,NA,1156.06568,2855.48223
5,2004,FALSE,38111,124,3SA,3,SW,1,TRUE,CC,Pioneer 33P67,168.2,NA,NA,TRUE,LNPK,NA,5050.655776,12475.11977
5,2004,FALSE,38111,124,3SB,3,SW,1,TRUE,CC,Pioneer 33P67,218.8,NA,NA,TRUE,LNPK,NA,6570.056384,16228.03927
5,2004,FALSE,38111,124,3SC,3,SE,1,TRUE,CC,Pioneer 33P67,66.57,NA,NA,TRUE,MLP,NA,1998.942658,4937.388364
5,2004,FALSE,38111,124,3SD,3,SE,1,TRUE,CC,Pioneer 33P67,49.9,NA,NA,TRUE,MLP,NA,1498.381232,3701.001643
5,2004,FALSE,38111,124,4NA,4,NW,2,FALSE,S,Pioneer 93M60,45.1,NA,NA,FALSE,none,NA,1354.248368,3344.993469
5,2004,FALSE,38111,124,4NB,4,NW,2,FALSE,S,Pioneer 93M60,61.4,NA,NA,TRUE,LNPK,NA,1843.699552,4553.937893
5,2004,FALSE,38111,124,4NC,4,NE,2,FALSE,S,Pioneer 93M60,42.9,NA,NA,FALSE,none,NA,1288.187472,3181.823056
5,2004,FALSE,38111,124,4ND,4,NE,2,FALSE,S,Pioneer 93M60,43.3,NA,NA,FALSE,none,NA,1300.198544,3211.490404
5,2004,FALSE,38111,124,4SA,4,SW,2,FALSE,S,Pioneer 93M60,60.9,NA,NA,TRUE,LNPK,NA,1828.685712,4516.853709
5,2004,FALSE,38111,124,4SB,4,SW,2,FALSE,S,Pioneer 93M60,59.9,NA,NA,TRUE,LNPK,NA,1798.658032,4442.685339
5,2004,FALSE,38111,124,4SC,4,SE,2,FALSE,S,Pioneer 93M60,60.4,NA,NA,TRUE,MLP,NA,1813.671872,4479.769524
5,2004,FALSE,38111,124,4SD,4,SE,2,FALSE,S,Pioneer 93M60,54.9,NA,NA,TRUE,MLP,NA,1648.519632,4071.843491
5,2004,FALSE,38068,81,5NA,5,NW,3,FALSE,O,Chads,39.19,NA,NA,FALSE,none,NA,1176.784779,2906.658405
5,2004,FALSE,38068,81,5NB,5,NW,3,FALSE,O,Chads,85.95,NA,NA,TRUE,LNPK,NA,2580.879096,6374.771367
5,2004,FALSE,38068,81,5NC,5,NE,3,FALSE,O,Chads,54.7,NA,NA,FALSE,none,NA,1642.514096,4057.009817
5,2004,FALSE,38068,81,5ND,5,NE,3,FALSE,O,Chads,46.4,NA,NA,FALSE,none,NA,1393.284352,3441.412349
5,2004,FALSE,38068,81,5SA,5,SW,3,FALSE,O,Chads,100.99,NA,NA,TRUE,LNPK,NA,3032.495403,7490.263646
5,2004,FALSE,38068,81,5SB,5,SW,3,FALSE,O,Chads,95.59,NA,NA,TRUE,LNPK,NA,2870.345931,7089.75445
5,2004,FALSE,38068,81,5SC,5,SE,3,FALSE,O,Chads,97.85,NA,NA,TRUE,MLP,NA,2938.208488,7257.374965
5,2004,FALSE,38068,81,5SD,5,SE,3,FALSE,O,Chads,80.51,NA,NA,TRUE,MLP,NA,2417.528517,5971.295436
5,2005,FALSE,38476,124,3NA,3,NW,1,TRUE,CC,Pioneer 33P67,65.39,NA,NA,FALSE,none,NA,1963.509995,4849.869688
5,2005,FALSE,38476,124,3NB,3,NW,1,TRUE,CC,Pioneer 33P67,150.93,NA,NA,TRUE,LNPK,NA,4532.077742,11194.23202
5,2005,FALSE,38476,124,3NC,3,NE,1,TRUE,CC,Pioneer 33P67,53.4,NA,NA,FALSE,none,NA,1603.478112,3960.590937
5,2005,FALSE,38476,124,3ND,3,NE,1,TRUE,CC,Pioneer 33P67,61.1,NA,NA,FALSE,none,NA,1834.691248,4531.687383
5,2005,FALSE,38476,124,3SA,3,SW,1,TRUE,CC,Pioneer 33P67,127.16,NA,NA,TRUE,LNPK,NA,3818.319789,9431.249878
5,2005,FALSE,38476,124,3SB,3,SW,1,TRUE,CC,Pioneer 33P67,156.66,NA,NA,TRUE,LNPK,NA,4704.136349,11619.21678
5,2005,FALSE,38476,124,3SC,3,SE,1,TRUE,CC,Pioneer 33P67,90.24,NA,NA,TRUE,MLP,NA,2709.697843,6692.953673
5,2005,FALSE,38476,124,3SD,3,SE,1,TRUE,CC,Pioneer 33P67,91.33,NA,NA,TRUE,MLP,NA,2742.428014,6773.797196
5,2005,FALSE,38476,124,4NA,4,NW,2,TRUE,C,Pioneer 33P67,106.3,NA,NA,FALSE,none,NA,3191.942384,7884.097688
5,2005,FALSE,38476,124,4NB,4,NW,2,TRUE,C,Pioneer 33P67,181.68,NA,NA,TRUE,LNPK,NA,5455.428902,13474.90939
5,2005,FALSE,38476,124,4NC,4,NE,2,TRUE,C,Pioneer 33P67,91.46,NA,NA,FALSE,none,NA,2746.331613,6783.439084
5,2005,FALSE,38476,124,4ND,4,NE,2,TRUE,C,Pioneer 33P67,109,NA,NA,FALSE,none,NA,3273.01712,8084.352286
5,2005,FALSE,38476,124,4SA,4,SW,2,TRUE,C,Pioneer 33P67,154.26,NA,NA,TRUE,LNPK,NA,4632.069917,11441.21269
5,2005,FALSE,38476,124,4SB,4,SW,2,TRUE,C,Pioneer 33P67,167.52,NA,NA,TRUE,LNPK,NA,5030.236954,12424.68528
5,2005,FALSE,38476,124,4SC,4,SE,2,TRUE,C,Pioneer 33P67,136.87,NA,NA,TRUE,MLP,NA,4109.888562,10151.42475
5,2005,FALSE,38476,124,4SD,4,SE,2,TRUE,C,Pioneer 33P67,128.7,NA,NA,TRUE,MLP,NA,3864.562416,9545.469168
5,2005,FALSE,NA,NA,5NA,5,NW,3,FALSE,H,NA,NA,NA,NA,FALSE,none,NA,#VALUE!,#VALUE!
5,2005,FALSE,NA,NA,5NB,5,NW,3,FALSE,H,NA,NA,NA,NA,TRUE,LNPK,NA,#VALUE!,#VALUE!
5,2005,FALSE,NA,NA,5NC,5,NE,3,FALSE,H,NA,NA,NA,NA,FALSE,none,NA,#VALUE!,#VALUE!
5,2005,FALSE,NA,NA,5ND,5,NE,3,FALSE,H,NA,NA,NA,NA,FALSE,none,NA,#VALUE!,#VALUE!
5,2005,FALSE,NA,NA,5SA,5,SW,3,FALSE,H,NA,NA,NA,NA,TRUE,LNPK,NA,#VALUE!,#VALUE!
5,2005,FALSE,NA,NA,5SB,5,SW,3,FALSE,H,NA,NA,NA,NA,TRUE,LNPK,NA,#VALUE!,#VALUE!
5,2005,FALSE,NA,NA,5SC,5,SE,3,FALSE,H,NA,NA,NA,NA,TRUE,MLP,NA,#VALUE!,#VALUE!
5,2005,FALSE,NA,NA,5SD,5,SE,3,FALSE,H,NA,NA,NA,NA,TRUE,MLP,NA,#VALUE!,#VALUE!
5,2006,FALSE,38859,142,3NA,3,NW,1,TRUE,CC,DK 5240,56.3,NA,NA,FALSE,none,NA,1690.558384,4175.679208
5,2006,FALSE,38859,142,3NB,3,NW,1,TRUE,CC,DK 5240,124.35,NA,NA,TRUE,LNPK,NA,3733.942008,9222.83676
5,2006,FALSE,38859,142,3NC,3,NE,1,TRUE,CC,DK 5240,46.7,NA,NA,FALSE,none,NA,1402.292656,3463.66286
5,2006,FALSE,38859,142,3ND,3,NE,1,TRUE,CC,DK 5240,50.5,NA,NA,FALSE,none,NA,1516.39784,3745.502665
5,2006,FALSE,38859,142,3SA,3,SW,1,TRUE,CC,DK 5240,149.73,NA,NA,TRUE,LNPK,NA,4496.044526,11105.22998
5,2006,FALSE,38859,142,3SB,3,SW,1,TRUE,CC,DK 5240,152.02,NA,NA,TRUE,LNPK,NA,4564.807914,11275.07555
5,2006,FALSE,38859,142,3SC,3,SE,1,TRUE,CC,DK 5240,101.8,NA,NA,TRUE,MLP,NA,3056.817824,7550.340025
5,2006,FALSE,38859,142,3SD,3,SE,1,TRUE,CC,DK 5240,70.7,NA,NA,TRUE,MLP,NA,2122.956976,5243.703731
5,2006,FALSE,38859,142,4NA,4,NW,2,FALSE,S,Pioneer 93M60,51.88,NA,NA,FALSE,none,NA,1557.836038,3847.855015
5,2006,FALSE,38859,142,4NB,4,NW,2,FALSE,S,Pioneer 93M60,69.74,NA,NA,TRUE,LNPK,NA,2094.130403,5172.502096
5,2006,FALSE,38859,142,4NC,4,NE,2,FALSE,S,Pioneer 93M60,52.9,NA,NA,FALSE,none,NA,1588.464272,3923.506752
5,2006,FALSE,38859,142,4ND,4,NE,2,FALSE,S,Pioneer 93M60,53.4,NA,NA,FALSE,none,NA,1603.478112,3960.590937
5,2006,FALSE,38859,142,4SA,4,SW,2,FALSE,S,Pioneer 93M60,59.36,NA,NA,TRUE,LNPK,NA,1782.443085,4402.634419
5,2006,FALSE,38859,142,4SB,4,SW,2,FALSE,S,Pioneer 93M60,70.01,NA,NA,TRUE,LNPK,NA,2102.237877,5192.527556
5,2006,FALSE,38859,142,4SC,4,SE,2,FALSE,S,Pioneer 93M60,65.82,NA,NA,TRUE,MLP,NA,1976.421898,4881.762087
5,2006,FALSE,38859,142,4SD,4,SE,2,FALSE,S,Pioneer 93M60,56.3,NA,NA,TRUE,MLP,NA,1690.558384,4175.679208
5,2006,FALSE,38859,142,5NA,5,NW,3,TRUE,C,DK 5240,106.12,NA,NA,FALSE,none,NA,3186.537402,7870.747382
5,2006,FALSE,38859,142,5NB,5,NW,3,TRUE,C,DK 5240,142.57,NA,NA,TRUE,LNPK,NA,4281.046338,10574.18445
5,2006,FALSE,38859,142,5NC,5,NE,3,TRUE,C,DK 5240,109.4,NA,NA,FALSE,none,NA,3285.028192,8114.019634
5,2006,FALSE,38859,142,5ND,5,NE,3,TRUE,C,DK 5240,97.2,NA,NA,FALSE,none,NA,2918.690496,7209.165525
5,2006,FALSE,38859,142,5SA,5,SW,3,TRUE,C,DK 5240,144.87,NA,NA,TRUE,LNPK,NA,4350.110002,10744.7717
5,2006,FALSE,38859,142,5SB,5,SW,3,TRUE,C,DK 5240,166.07,NA,NA,TRUE,LNPK,NA,4986.696818,12317.14114
5,2006,FALSE,38859,142,5SC,5,SE,3,TRUE,C,DK 5240,148.51,NA,NA,TRUE,MLP,NA,4459.410757,11014.74457
5,2006,FALSE,38859,142,5SD,5,SE,3,TRUE,C,DK 5240,84.1,NA,NA,TRUE,MLP,NA,2525.327888,6237.559883
5,2007,FALSE,39233,151,3NA,3,NW,1,TRUE,CC,DK 5240,28.89,NA,NA,FALSE,none,NA,867.4996752,2142.724198
5,2007,FALSE,39233,151,3NB,3,NW,1,TRUE,CC,DK 5240,156.75,NA,NA,TRUE,LNPK,NA,4706.83884,11625.89193
5,2007,FALSE,39233,151,3NC,3,NE,1,TRUE,CC,DK 5240,33.8,NA,NA,FALSE,none,NA,1014.935584,2506.890892
5,2007,FALSE,39233,151,3ND,3,NE,1,TRUE,CC,DK 5240,29.5,NA,NA,FALSE,none,NA,885.81656,2187.966903
